*----------------------------------------------------------------------------
* Output table number  :  0 (=first output table)
* Output table format  : Spreadsheet output
* Simulation results
* LINTUL2
 
TIME	LAI	WSOTHA	WSO	WST	WLV	WRT	TSUM	DAVTMP	DTR	VP	ROOTD	PTRAN	PEVAP	TRAN	EVAP	TRANRF	WA	WC	YEAR	RAIN	TRAIN
   119.000    	  1.1922    	  0.0000    	  0.0000    	  38.008    	  54.882    	  31.445    	  516.60    	  8.1000    	  5.6070    	  1.1540    	  1.1440    	 0.16833    	 0.45676    	 0.16833    	 0.38598    	  1.0000    	  362.20    	 0.31661    	  2018.0    	  15.400    	  123.10    
   120.000    	  1.2341    	  0.0000    	  0.0000    	  39.757    	  56.785    	  32.090    	  524.70    	  9.6500    	  6.9780    	  1.1140    	  1.1560    	 0.42492    	 0.76438    	 0.42492    	 0.68151    	  1.0000    	  381.07    	 0.32964    	  2018.0    	  23.600    	  138.50    
   121.000    	  1.2873    	  0.0000    	  0.0000    	  42.024    	  59.206    	  32.877    	  534.35    	  8.4000    	  17.544    	 0.89700    	  1.1680    	  1.3263    	  1.8489    	  1.3263    	  1.7760    	  1.0000    	  407.57    	 0.34895    	  2018.0    	  5.8000    	  162.10    
   122.000    	  1.4249    	  0.0000    	  0.0000    	  48.004    	  65.458    	  34.806    	  542.75    	  9.5500    	  23.929    	  1.0470    	  1.1800    	  2.1098    	  2.2973    	  2.1098    	  2.2240    	  1.0000    	  414.27    	 0.35108    	  2018.0    	  0.0000    	  167.90    
   123.000    	  1.6249    	  0.0000    	  0.0000    	  56.864    	  74.552    	  37.480    	  552.30    	  9.7000    	  22.620    	 0.98800    	  1.1920    	  2.0423    	  1.8582    	  2.0423    	  1.7754    	  1.0000    	  414.26    	 0.34753    	  2018.0    	  0.0000    	  167.90    
   124.000    	  1.8296    	  0.0000    	  0.0000    	  66.113    	  83.854    	  40.061    	  562.00    	  10.200    	  25.272    	  1.0430    	  1.2040    	  2.5000    	  1.9048    	  2.5000    	  1.7992    	  1.0000    	  414.76    	 0.34448    	  2018.0    	  0.0000    	  167.90    
   125.000    	  2.0689    	  0.0000    	  0.0000    	  77.503    	  94.733    	  43.053    	  572.20    	  13.350    	  25.752    	  1.1820    	  1.2040    	  2.9499    	  1.8551    	  2.9499    	  1.7286    	  1.0000    	  410.46    	 0.34091    	  2018.0    	  0.0000    	  167.90    
   126.000    	  2.3209    	  0.0000    	  0.0000    	  90.322    	  106.19    	  46.244    	  585.55    	  15.050    	  26.424    	  1.3240    	  1.2040    	  3.3448    	  1.7410    	  3.3448    	  1.5982    	  1.0000    	  405.78    	 0.33703    	  2018.0    	  0.0000    	  167.90    
   127.000    	  2.5826    	  0.0000    	  0.0000    	  104.84    	  118.08    	  49.616    	  600.60    	  16.150    	  26.481    	  1.4600    	  1.2040    	  3.5778    	  1.5496    	  3.5778    	  1.3998    	  1.0000    	  400.84    	 0.33292    	  2018.0    	  0.0000    	  167.90    
   128.000    	  2.8436    	  0.0000    	  0.0000    	  120.83    	  129.94    	  53.053    	  616.75    	  19.050    	  26.216    	  1.5330    	  1.2040    	  3.7297    	  1.3635    	  3.7297    	  1.2115    	  1.0000    	  395.86    	 0.32879    	  2018.0    	  0.0000    	  167.90    
   129.000    	  3.0968    	  0.0000    	  0.0000    	  138.08    	  141.46    	  56.474    	  635.80    	  17.850    	  24.802    	  1.6050    	  1.2040    	  3.7522    	  1.1576    	  3.7522    	  1.0116    	  1.0000    	  390.92    	 0.32468    	  2018.0    	  0.0000    	  167.90    
   130.000    	  3.3264    	  0.0000    	  0.0000    	  155.85    	  151.89    	  59.678    	  653.65    	  11.200    	  11.377    	  1.2610    	  1.2040    	  1.2042    	 0.42996    	  1.2042    	 0.36966    	  1.0000    	  386.15    	 0.32073    	  2018.0    	  3.7000    	  167.90    
   131.000    	  3.4264    	  0.0000    	  0.0000    	  164.60    	  156.44    	  61.124    	  664.85    	  10.150    	  23.354    	  1.1690    	  1.2040    	  3.2482    	 0.81155    	  3.2482    	 0.70084    	  1.0000    	  387.45    	 0.32180    	  2018.0    	  0.0000    	  171.60    
   132.000    	  3.6237    	  0.0000    	  0.0000    	  183.26    	  165.40    	  64.044    	  675.00    	  15.450    	  20.920    	  1.4340    	  1.2040    	  3.2330    	 0.72058    	  3.2330    	 0.61383    	  1.0000    	  383.50    	 0.31852    	  2018.0    	  0.0000    	  171.60    
   133.000    	  3.7950    	  0.0000    	  0.0000    	  200.69    	  173.19    	  66.640    	  690.45    	  14.550    	  6.4910    	  1.4540    	  1.2040    	 0.49555    	 0.19605    	 0.49555    	 0.16477    	  1.0000    	  379.65    	 0.31533    	  2018.0    	  4.3000    	  171.60    
   134.000    	  3.8449    	  0.0000    	  0.0000    	  206.37    	  175.46    	  67.426    	  705.00    	  18.800    	  23.231    	  1.6990    	  1.2040    	  3.9816    	 0.77689    	  3.9816    	 0.65914    	  1.0000    	  382.34    	 0.31756    	  2018.0    	  0.0000    	  175.90    
   135.000    	  4.0106    	  0.0000    	  0.0000    	  227.50    	  182.99    	  70.145    	  723.80    	  18.300    	  25.472    	  1.5120    	  1.2040    	  4.2333    	 0.75339    	  4.2333    	 0.62883    	  1.0000    	  377.70    	 0.31371    	  2018.0    	  0.0000    	  175.90    
   136.000    	  4.1746    	  0.0000    	  0.0000    	  251.92    	  190.46    	  73.013    	  742.10    	  14.900    	  15.873    	  1.4290    	  1.2040    	  2.6729    	 0.42930    	  2.6729    	 0.35213    	  1.0000    	  372.84    	 0.30967    	  2018.0    	  0.0000    	  175.90    
   137.000    	  4.2608    	  0.0000    	  0.0000    	  267.91    	  194.63    	  74.727    	  757.00    	  10.200    	  26.459    	  1.0930    	  1.2040    	  4.0551    	 0.61926    	  4.0551    	 0.50238    	  1.0000    	  369.82    	 0.30716    	  2018.0    	  0.0000    	  175.90    
   138.000    	  4.3899    	  0.0000    	  0.0000    	  295.52    	  200.88    	  77.477    	  767.20    	  10.050    	  20.818    	  1.0750    	  1.2040    	  3.1018    	 0.44207    	  3.1018    	 0.35266    	  1.0000    	  365.26    	 0.30337    	  2018.0    	  0.0000    	  175.90    
   139.000    	  4.4773    	  0.0000    	  0.0000    	  317.84    	  205.43    	  79.588    	  777.25    	  9.1500    	  7.5320    	  1.1570    	  1.2040    	  1.0293    	 0.15279    	  1.0293    	 0.12032    	  1.0000    	  361.80    	 0.30050    	  2018.0    	 0.20000    	  175.90    
   140.000    	  4.4945    	  0.0000    	  0.0000    	  326.11    	  206.94    	  80.332    	  786.40    	  13.800    	  26.277    	  1.3330    	  1.2040    	  4.2177    	 0.57441    	  4.2177    	 0.45039    	  1.0000    	  360.65    	 0.29955    	  2018.0    	 0.10000    	  176.10    
   141.000    	  4.5884    	  0.0000    	  0.0000    	  355.31    	  211.97    	  82.871    	  800.20    	  17.050    	  22.944    	  1.4750    	  1.2040    	  3.8582    	 0.50641    	  3.8582    	 0.39006    	  1.0000    	  355.99    	 0.29567    	  2018.0    	 0.20000    	  176.20    
   142.000    	  4.6601    	  0.0000    	  0.0000    	  381.19    	  216.15    	  85.032    	  817.25    	  17.800    	  14.455    	  1.6690    	  1.2040    	  1.7944    	 0.29471    	  1.7944    	 0.22329    	  1.0000    	  351.74    	 0.29214    	  2018.0    	  10.600    	  176.40    
   143.000    	  4.6913    	  0.0000    	  0.0000    	  397.77    	  218.61    	  86.346    	  835.05    	  19.650    	  15.500    	  1.6830    	  1.2040    	  2.3223    	 0.31457    	  2.3223    	 0.24525    	  1.0000    	  359.16    	 0.29830    	  2018.0    	 0.50000    	  187.00    
   144.000    	  4.7208    	  0.0000    	  0.0000    	  415.82    	  221.06    	  87.701    	  854.70    	  17.800    	  8.6160    	  1.6640    	  1.2040    	  1.2931    	 0.17268    	  1.2931    	 0.13332    	  1.0000    	  356.59    	 0.29617    	  2018.0    	 0.30000    	  187.50    
   145.000    	  4.7225    	  0.0000    	  0.0000    	  426.03    	  222.30    	  88.421    	  872.50    	  20.700    	  24.405    	  1.9650    	  1.2040    	  4.4479    	 0.52950    	  4.4479    	 0.40655    	  1.0000    	  355.16    	 0.29498    	  2018.0    	  0.0000    	  187.80    
   146.000    	  4.7674    	  0.0000    	  0.0000    	  455.33    	  225.50    	  90.369    	  893.20    	  21.150    	  26.822    	  1.9630    	  1.2040    	  4.9905    	 0.57879    	  4.9905    	 0.43606    	  1.0000    	  350.31    	 0.29095    	  2018.0    	  0.0000    	  187.80    
   147.000    	  4.8087    	  0.0000    	  0.0000    	  488.11    	  228.62    	  92.399    	  914.35    	  20.400    	  12.859    	  1.9070    	  1.2040    	  1.7410    	 0.25089    	  1.7410    	 0.18498    	  1.0000    	  344.88    	 0.28645    	  2018.0    	 0.90000    	  187.80    
   148.000    	  4.8082    	  0.0000    	  0.0000    	  504.09    	  229.93    	  93.318    	  934.75    	  21.900    	  25.275    	  2.1090    	  1.2040    	  4.6547    	 0.52947    	  4.6547    	 0.38736    	  1.0000    	  342.95    	 0.28485    	  2018.0    	  0.0000    	  188.70    
   149.000    	  4.8273    	  0.0000    	  0.0000    	  536.00    	  232.12    	  95.018    	  956.65    	  23.400    	  21.614    	  2.2140    	  1.2040    	  3.3939    	 0.45107    	  3.3939    	 0.32326    	  1.0000    	  337.91    	 0.28066    	  2018.0    	  12.500    	  188.70    
   150.000    	  4.8311    	  0.0000    	  0.0000    	  563.74    	  233.65    	  96.375    	  980.05    	  21.050    	  22.840    	  2.1480    	  1.2040    	  4.2136    	 0.47247    	  4.2136    	 0.34920    	  1.0000    	  345.49    	 0.28695    	  2018.0    	  0.0000    	  201.20    
   151.000    	  4.8281    	  0.0000    	  0.0000    	  593.55    	  234.89    	  97.699    	  1001.1    	  19.800    	  15.964    	  2.0980    	  1.2040    	  2.3055    	 0.32635    	  2.3055    	 0.23679    	  1.0000    	  340.93    	 0.28316    	  2018.0    	  2.4000    	  201.20    
   152.000    	  4.8118    	  0.0000    	  0.0000    	  614.70    	  235.51    	  98.556    	  1020.9    	  18.150    	  9.9000    	  1.8880    	  1.2040    	  1.1337    	 0.19663    	  1.1337    	 0.14188    	  1.0000    	  339.58    	 0.28204    	  2018.0    	  11.400    	  203.60    
   153.000    	  4.7878    	  0.0000    	  0.0000    	  627.99    	  235.75    	  99.046    	  1039.1    	  17.050    	  7.4110    	  1.8130    	  1.2040    	  1.0450    	 0.14834    	  1.0450    	 0.11096    	  1.0000    	  348.50    	 0.28945    	  2018.0    	 0.50000    	  215.00    
   154.000    	  4.7614    	  0.0000    	  0.0000    	  638.05    	  235.84    	  99.385    	  1056.1    	  19.750    	  20.516    	  1.9410    	  1.2040    	  3.6299    	 0.42379    	  3.6299    	 0.31555    	  1.0000    	  347.34    	 0.28849    	  2018.0    	  0.0000    	  215.50    
   155.000    	  4.7342    	 2.97855E-03	 0.29786    	  665.89    	  235.84    	  100.25    	  1075.9    	  19.250    	  17.953    	  1.8700    	  1.2040    	  3.2028    	 0.37869    	  3.2028    	 0.27754    	  1.0000    	  343.40    	 0.28521    	  2018.0    	  0.0000    	  215.50    
   156.000    	  4.7082    	 5.23238E-02	  5.2324    	  685.60    	  235.84    	  100.96    	  1095.1    	  17.100    	  17.024    	  1.6250    	  1.2040    	  2.8661    	 0.34451    	  2.8661    	 0.24893    	  1.0000    	  339.92    	 0.28232    	  2018.0    	  0.0000    	  215.50    
   157.000    	  4.6832    	 0.14223    	  14.223    	  700.01    	  235.84    	  101.59    	  1112.2    	  18.700    	  28.813    	  1.7720    	  1.2040    	  5.0801    	 0.61778    	  5.0041    	 0.44069    	 0.98505    	  336.80    	 0.27973    	  2018.0    	  0.0000    	  215.50    
   158.000    	  4.4381    	 0.35583    	  35.583    	  717.67    	  235.84    	  102.57    	  1130.9    	  20.300    	  27.382    	  1.9270    	  1.2040    	  4.8014    	 0.67095    	  4.4522    	 0.46778    	 0.92726    	  331.36    	 0.27521    	  2018.0    	  0.0000    	  215.50    
   159.000    	  4.1821    	 0.60681    	  60.681    	  727.20    	  235.84    	  103.38    	  1151.2    	  19.150    	  8.1070    	  1.9430    	  1.2040    	 0.74725    	 0.20717    	 0.74725    	 0.14142    	  1.0000    	  326.44    	 0.27113    	  2018.0    	  18.000    	  215.50    
   160.000    	  3.9570    	 0.70711    	  70.711    	  728.11    	  235.84    	  103.61    	  1170.4    	  20.300    	  25.434    	  2.0190    	  1.2040    	  4.4936    	 0.82184    	  4.4936    	 0.60015    	  1.0000    	  342.50    	 0.28447    	  2018.0    	  0.0000    	  233.50    
   161.000    	  3.7288    	  1.0467    	  104.67    	  728.11    	  235.84    	  104.26    	  1190.7    	  18.150    	  27.949    	  1.8270    	  1.2040    	  4.7407    	 0.98899    	  4.7407    	 0.70726    	  1.0000    	  337.41    	 0.28024    	  2018.0    	  0.0000    	  233.50    
   162.000    	  3.5405    	  1.4153    	  141.53    	  728.11    	  235.84    	  104.85    	  1208.8    	  17.200    	  26.536    	  1.6180    	  1.2040    	  4.3232    	  1.0097    	  4.3232    	 0.70575    	  1.0000    	  331.96    	 0.27571    	  2018.0    	  0.0000    	  233.50    
   163.000    	  3.3729    	  1.7611    	  176.11    	  728.11    	  235.84    	  105.31    	  1226.0    	  14.650    	  12.395    	  1.4380    	  1.2040    	  1.5364    	 0.46497    	  1.5364    	 0.31807    	  1.0000    	  326.93    	 0.27154    	  2018.0    	 0.50000    	  233.50    
   164.000    	  3.2404    	  1.9207    	  192.07    	  728.11    	  235.84    	  105.49    	  1240.7    	  13.200    	  12.366    	  1.3960    	  1.2040    	  1.3318    	 0.48931    	  1.3318    	 0.33203    	  1.0000    	  325.08    	 0.27000    	  2018.0    	  1.3000    	  234.00    
   165.000    	  3.1224    	  2.0782    	  207.82    	  728.11    	  235.84    	  105.63    	  1253.9    	  14.350    	  13.149    	  1.5440    	  1.2040    	  1.7131    	 0.59195    	  1.7131    	 0.39961    	  1.0000    	  323.90    	 0.26902    	  2018.0    	 0.50000    	  235.30    
   166.000    	  3.0016    	  2.2440    	  224.40    	  728.11    	  235.84    	  105.75    	  1268.2    	  18.400    	  23.814    	  1.7500    	  1.2040    	  3.5336    	  1.1610    	  3.3064    	 0.77649    	 0.93569    	  321.79    	 0.26727    	  2018.0    	  0.0000    	  235.80    
   167.000    	  2.8475    	  2.5216    	  252.16    	  728.11    	  235.84    	  105.89    	  1286.6    	  17.500    	  20.688    	  1.6630    	  1.2040    	  3.0501    	  1.1032    	  2.8795    	 0.72447    	 0.94408    	  317.71    	 0.26388    	  2018.0    	  0.0000    	  235.80    
   168.000    	  2.7099    	  2.7609    	  276.09    	  728.11    	  235.84    	  105.95    	  1304.1    	  15.650    	  10.606    	  1.5360    	  1.2040    	  1.4809    	 0.60404    	  1.4809    	 0.39022    	  1.0000    	  314.10    	 0.26088    	  2018.0    	 0.10000    	  235.80    
   169.000    	  2.5956    	  2.8887    	  288.87    	  728.11    	  235.84    	  105.95    	  1319.8    	  16.800    	  7.1280    	  1.6820    	  1.2040    	 0.68266    	 0.43076    	 0.68266    	 0.27589    	  1.0000    	  312.23    	 0.25933    	  2018.0    	  1.1000    	  235.90    
   170.000    	  2.4762    	  2.9731    	  297.31    	  728.11    	  235.84    	  105.95    	  1336.6    	  16.900    	  6.5850    	  1.8380    	  1.2040    	 0.89824    	 0.41818    	 0.89824    	 0.26720    	  1.0000    	  311.72    	 0.25891    	  2018.0    	  0.0000    	  237.00    
   171.000    	  2.3615    	  3.0495    	  304.95    	  728.11    	  235.84    	  105.95    	  1353.5    	  18.900    	  20.307    	  1.9560    	  1.2040    	  2.8839    	  1.4522    	  2.3391    	 0.92289    	 0.81111    	  310.56    	 0.25794    	  2018.0    	  0.0000    	  237.00    
   172.000    	  2.2363    	  3.2366    	  323.66    	  728.11    	  235.84    	  105.95    	  1372.4    	  13.950    	  20.731    	  1.4800    	  1.2040    	  2.6685    	  1.4674    	  2.0705    	 0.91833    	 0.77590    	  307.30    	 0.25523    	  2018.0    	  0.0000    	  237.00    
   173.000    	  2.1516    	  3.4149    	  341.49    	  728.11    	  235.84    	  105.95    	  1386.3    	  12.900    	  16.305    	  1.3720    	  1.2040    	  2.0084    	  1.1768    	  1.7513    	 0.72602    	 0.87198    	  304.31    	 0.25275    	  2018.0    	  0.0000    	  237.00    
   174.000    	  2.0745    	  3.5695    	  356.95    	  728.11    	  235.84    	  105.95    	  1399.2    	  14.100    	  15.154    	  1.4580    	  1.2040    	  1.7340    	  1.1158    	  1.5492    	 0.68020    	 0.89343    	  301.83    	 0.25069    	  2018.0    	 0.10000    	  237.00    
   175.000    	  1.9953    	  3.7141    	  371.41    	  728.11    	  235.84    	  105.95    	  1413.3    	  14.150    	  12.947    	  1.5200    	  1.2040    	  1.5063    	  1.0013    	  1.3776    	 0.60377    	 0.91454    	  299.60    	 0.24884    	  2018.0    	  0.0000    	  237.10    
   176.000    	  1.9189    	  3.8380    	  383.80    	  728.11    	  235.84    	  105.95    	  1427.5    	  15.750    	  20.726    	  1.6630    	  1.2040    	  2.4565    	  1.7345    	  1.3829    	  1.0357    	 0.56295    	  297.62    	 0.24719    	  2018.0    	  0.0000    	  237.10    
   177.000    	  1.8373    	  3.9577    	  395.77    	  728.11    	  235.84    	  105.95    	  1443.2    	  15.650    	  27.693    	  1.6430    	  1.2040    	  3.2080    	  2.4204    	  1.3091    	  1.4279    	 0.40807    	  295.20    	 0.24518    	  2018.0    	  0.0000    	  237.10    
   178.000    	  1.7598    	  4.0709    	  407.09    	  728.11    	  235.84    	  105.95    	  1458.9    	  16.950    	  27.905    	  1.7200    	  1.2040    	  3.2109    	  2.5881    	  1.1134    	  1.5058    	 0.34675    	  292.46    	 0.24291    	  2018.0    	  0.0000    	  237.10    
   179.000    	  1.6780    	  4.1656    	  416.56    	  728.11    	  235.84    	  105.95    	  1475.8    	  19.700    	  24.733    	  1.9700    	  1.2040    	  2.8499    	  2.4719    	 0.89597    	  1.4190    	 0.31439    	  289.85    	 0.24074    	  2018.0    	  0.0000    	  237.10    
   180.000    	  1.5846    	  4.2396    	  423.96    	  728.11    	  235.84    	  105.95    	  1495.5    	  19.200    	  28.638    	  1.8940    	  1.2040    	  3.1851    	  3.0002    	 0.75822    	  1.7017    	 0.23806    	  287.53    	 0.23881    	  2018.0    	  0.0000    	  237.10    
   181.000    	  1.4990    	  4.3023    	  430.23    	  728.11    	  235.84    	  105.95    	  1514.7    	  19.000    	  29.207    	  1.9700    	  1.2040    	  3.1909    	  3.2460    	 0.58274    	  1.8174    	 0.18262    	  285.07    	 0.23677    	  2018.0    	  0.0000    	  237.10    
   182.000    	  1.4191    	  4.3498    	  434.98    	  728.11    	  235.84    	  105.95    	  1533.7    	  20.700    	  29.846    	  1.9720    	  1.2040    	  3.3592    	  3.6752    	 0.41732    	  2.0315    	 0.12423    	  282.67    	 0.23478    	  2018.0    	  0.0000    	  237.10    
   183.000    	  1.3354    	  4.3817    	  438.17    	  728.11    	  235.84    	  105.95    	  1554.4    	  18.450    	  29.738    	  1.9250    	  1.2040    	  2.9813    	  3.5622    	 0.23162    	  1.9432    	 7.76924E-02	  280.22    	 0.23274    	  2018.0    	  0.0000    	  237.10    
   184.000    	  1.2666    	  4.4008    	  440.08    	  728.11    	  235.84    	  105.95    	  1572.9    	  18.200    	  29.020    	  1.9810    	  1.2040    	  2.7769    	  3.5672    	 7.75688E-02	  1.9229    	 2.79340E-02	  278.05    	 0.23094    	  2018.0    	  0.0000    	  237.10    
   185.000    	  1.2024    	  4.4072    	  440.72    	  728.11    	  235.84    	  105.95    	  1591.1    	  20.150    	  24.978    	  1.8190    	  1.2040    	  2.1953    	  3.0546    	  0.0000    	  1.6285    	  0.0000    	  276.05    	 0.22927    	  2018.0    	  0.0000    	  237.10    
